,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz
969,APO,ApogeeBoss,R+3C12,3.0,12.0,11.3797039745826,59.130133643992004,0.19377181524960108,60.215200467203346,79.10650775669684,8.240025729080391e-06,-0.9999800385045011,-0.006318427386502621,0.999999260662446,5.567756309384517e-07,0.0012160075047263558,-0.001215979713451629,-0.006318432734985097,0.9999792991862931
970,LCO,ApogeeBoss,R+3C13,3.0,13.0,34.175988971482,59.195217087357996,0.2664944082090006,68.35255626674324,60.000279883748206,5.34057246787579e-05,-0.9999771511689042,-0.0067597550215286305,0.9999923824747092,2.70218724439086e-05,0.003903109321204934,-0.0039028374784813614,-0.006759911977305594,0.9999695352607877
971,APO,ApogeeBoss,R+3C13,3.0,13.0,34.139876914674,59.131313857278,0.2493299533838007,68.27915841775591,59.999711535906336,6.059416499292153e-06,-0.99997997239756,-0.006328883555460495,0.9999933242072575,-1.706630239713871e-05,0.0036539361872048254,-0.003653971018264121,-0.0063288634458668076,0.9999732966351058
972,LCO,Boss,R+3C14,3.0,14.0,56.958267787834,59.19302850982,0.3850603274901996,82.14656957874121,46.10223962686081,5.3405068817029604e-05,-0.9999772155765928,-0.006750220409974689,0.9999789019404688,9.55599234306441e-06,0.006495812698741798,-0.006495600190340343,-0.006750424902746829,0.9999561185081071
973,APO,Boss,R+3C14,3.0,14.0,56.897277163562,59.129645198944,0.3601197743488003,82.05860765319014,46.102239764278956,5.340522790490287e-05,-0.9999800284986922,-0.006319790474083477,0.9999815065559727,1.4969860712852497e-05,0.006081638097602296,-0.006081422031775945,-0.0063199983906607185,0.9999615362234756
974,LCO,ApogeeBoss,R+3C15,3.0,15.0,79.74175875213,59.19299033743,0.5628937612308,99.31041332091002,36.586815223466935,5.340408561644793e-05,-0.9999771632717812,-0.006757964406921997,0.9999585538054032,-8.125712293152833e-06,0.009104427789790074,-0.009104274787721507,-0.0067581705286552845,0.9999357175897335
975,APO,ApogeeBoss,R+3C15,3.0,15.0,79.656475165014,59.129683696708,0.5264326922176004,99.20420117004737,36.5868152681092,5.3404360906462666e-05,-0.9999799826021624,-0.0063270485183098005,0.9999636703988216,-5.290939359373244e-07,0.008523959305213366,-0.008523792025331807,-0.0063272738757595825,0.9999436536999523
976,LCO,Boss,R+3C16,3.0,16.0,102.52325182303798,59.191815648898,0.8000114370579992,118.38364838178957,29.999995226249975,5.34026302071332e-05,-0.9999771445640319,-0.006760732040560605,0.9999314316783767,-2.577186465366384e-05,0.011710306462361469,-0.011710213054873062,-0.006760893829677262,0.9999085764332823
977,APO,Boss,R+3C16,3.0,16.0,102.41390250477998,59.128682794468006,0.7481912621108,118.25738266707663,29.999995222790176,5.340308056837588e-05,-0.9999799661373524,-0.006329650231304699,0.9999398961510451,-1.599715683493194e-05,0.010963750705301204,-0.01096363231543293,-0.006329855293025506,0.9999198626382122
978,LCO,ApogeeBoss,R+3C17,3.0,17.0,125.302117309666,59.189826909924,1.0964049869164,138.57870042655207,25.28496870734273,5.3400814030483866e-05,-0.999977144798104,-0.0067606974333096785,0.999897573524056,-4.33664575089394e-05,0.01431225279456394,-0.014312218872634707,-0.006760769244846502,0.9998747183473337
979,APO,ApogeeBoss,R+3C17,3.0,17.0,125.16899792998197,59.126944314328,1.0254009643324,138.43147614161123,25.28496867948206,5.340149407706387e-05,-0.9999799662564942,-0.006329631422210529,0.9999102167826454,-3.142037373334345e-05,0.013399902478860045,-0.013399832908035663,-0.006329778702349633,0.9998901831599387
980,LCO,Boss,R+3C18,3.0,18.0,148.077526144584,59.187068454938,1.4519983624948,159.46806207322354,21.786750640620497,5.339867141581775e-05,-0.99997716206619,-0.006758142838885955,0.9998570530037139,-6.087491050290787e-05,0.016907686209944067,-0.016907711474666007,-0.00675807963064699,0.9998342150838785
981,APO,Boss,R+3C18,3.0,18.0,147.92101295468999,59.124509504364006,1.3579897224961996,159.2995094081372,21.786750600575225,5.3399600119994146e-05,-0.9999799812918833,-0.006327255642663809,0.9998746965084176,-4.676852305687986e-05,0.015830006156183955,-0.015829985176312636,-0.006327308131438286,0.9998546778112944
982,LCO,ApogeeBoss,R+3C19,3.0,19.0,170.851271503276,59.184469344312,1.8668039885842005,180.81194204436258,19.10656127208157,5.339614030221195e-05,-0.9999771535415499,-0.0067594041003431905,0.9998096211060437,-7.850483293708361e-05,0.019511929191666933,-0.019512014059077026,-0.006759159114175447,0.9997867748052219
983,APO,ApogeeBoss,R+3C19,3.0,19.0,170.671656199566,59.122248779904005,1.7459464191237997,180.62185507489318,19.106561226280572,5.339737866517352e-05,-0.9999799737071954,-0.006328454256532795,0.9998331166382564,-6.222360984926217e-05,0.01826841541167841,-0.018268443342310904,-0.006328373628307173,0.9998130903649289
984,LCO,Fiducial,R+3C20,3.0,20.0,193.62263955862,59.181755153398,2.3408071351657997,202.4653221978619,16.99604173112914,5.33932206454056e-05,-0.9999771317242285,-0.006762630978317331,0.9997552456758769,-9.623362154775296e-05,0.022123279202165908,-0.02212342407338638,-0.006762157028270779,0.9997323778589918
985,APO,Fiducial,R+3C20,3.0,20.0,193.42029001970798,59.119905798814,2.1892572768742,202.2537313697045,16.996041682966,5.339482758889414e-05,-0.9999799544350421,-0.006331498802307325,0.9997854482339122,-7.776604987604923e-05,0.02071355720673705,-0.020713634367432204,-0.006331246364873115,0.9997654028174608
986,LCO,ApogeeBoss,R+3C21,3.0,21.0,216.38489288162202,59.177119659748,2.8738434664240002,224.33090147952237,15.295297468917571,5.339000607217994e-05,-0.999977180626591,-0.006755396035864891,0.9996949380614492,-0.00011347729795557156,0.024698541196156956,-0.024698744175011514,-0.006754653876918949,0.9996721195908089
987,APO,ApogeeBoss,R+3C21,3.0,21.0,216.160622559272,59.115785829913996,2.6879524996747994,224.09839553084782,15.295297420483479,5.339203153013078e-05,-0.9999799971377511,-0.006324750878434747,0.9997325774253485,-9.28838842066881e-05,0.023124986638989445,-0.023125111540495426,-0.00632429418728657,0.9997125749530573
988,LCO,Boss,R+3C22,3.0,22.0,239.14639911010602,59.173182260459996,3.4661287124581994,246.35840904292212,13.897839873752488,5.338638148084945e-05,-0.9999771785456522,-0.006755704091445163,0.9996273231391809,-0.00013105580105773543,0.027298308701690453,-0.027298571088796054,-0.00675464375477387,0.999604503193266
989,APO,Boss,R+3C22,3.0,22.0,238.900526015874,59.11234444716,3.2418749847156,246.10512102900455,13.897839825970628,5.338885762074468e-05,-0.9999799952166446,-0.0063250546360646845,0.9996732993791253,-0.0001082953341559908,0.025559397108969338,-0.02555957077267285,-0.006324352823801139,0.999653295349581
990,LCO,ApogeeBoss,R+3C23,3.0,23.0,261.911616257,59.170767996555995,4.117777440044598,268.51233587240694,12.730482401657538,5.338213676662784e-05,-0.9999770860166179,-0.006769386387324993,0.9995511773085378,-0.0001494357275260804,0.02995699601227322,-0.029957321166344114,-0.006767947301565332,0.999528265632273
991,APO,ApogeeBoss,R+3C23,3.0,23.0,261.64422889490004,59.110359931443995,3.8513326026026,268.2382097413262,12.730482355200268,5.338543816270183e-05,-0.9999799138680691,-0.006337902681830645,0.9996065372517973,-0.00012441089298547198,0.028049156946348398,-0.028049382051413718,-0.006336906369757284,0.9995864523812809
992,LCO,ApogeeBoss,R+2C0,2.0,0.0,-273.28393533858,39.444860418478,4.3543513383461985,276.11592914494156,171.7868463912191,-3.812324065362187e-05,-0.999989851631762,-0.00450501721472387,0.9995130128764325,0.0001024735909696711,-0.031204592447904037,0.031204737417500537,-0.0045040129495362395,0.9995028655436939
993,APO,ApogeeBoss,R+2C0,2.0,0.0,-273.00631388722,39.40478925859,4.0727449883774005,275.8354307169425,171.78684644001945,-3.812894647398377e-05,-0.9999911040974029,-0.0042178516143665315,0.9995730800600044,8.512230700796148e-05,-0.029217295794593937,0.029217394913636424,-0.004217164954115881,0.9995641847096214
994,LCO,Boss,R+2C1,2.0,1.0,-250.525347610228,39.447261234352005,3.6733127004769988,253.61197963447387,171.05178037110542,-4.0300925987546044e-05,-0.9999898727026675,-0.004500318648519038,0.9995916073832156,8.831933380390304e-05,-0.028576400206014995,0.02857650826945836,-0.004499632406999499,0.9995814806624457
995,APO,Boss,R+2C1,2.0,1.0,-250.268708759524,39.406851118322,3.435580639239,253.35217879312,171.05178042334126,-4.030443749693892e-05,-0.9999911225784923,-0.004213447490961071,0.9996419864216864,7.244643924861225e-05,-0.026756190581211786,0.026756258304497738,-0.004213017412758732,0.9996331092585032
996,LCO,ApogeeBoss,R+2C2,2.0,2.0,-227.772891755312,39.451201134015996,3.0516423439218,231.16420027654294,170.173624151371,-4.248478292986623e-05,-0.9999898374159535,-0.004508132635389446,0.9996612842848902,7.485542702144758e-05,-0.026025201220145244,0.026025274195044006,-0.004507711335044583,0.999651121962854
997,APO,ApogeeBoss,R+2C2,2.0,2.0,-227.53715177518,39.410369770924,2.8542720160826005,230.92495032681563,170.17362420747824,-4.248572268097319e-05,-0.9999910917057703,-0.004220746861028682,0.9997030741620235,6.037516381345861e-05,-0.02436718830392809,0.02436722606212828,-0.0042205288698348815,0.9996941659478142
998,LCO,Boss,R+2C3,2.0,3.0,-205.008487499096,39.45364580172,2.4889022100697997,208.77037652338174,169.10667434599597,-3.76270342651098e-05,-0.999989838407375,-0.00450795587805689,0.9997256619738438,6.796990729540439e-05,-0.02342212994267523,0.02342219834187546,-0.004507600479625219,0.9997155006114239
999,APO,Boss,R+2C3,2.0,3.0,-204.79468800569,39.412500115152,2.3277948908829997,208.55265378478109,169.10667440585175,-3.763224405517805e-05,-0.9999910926893979,-0.0042205598773395895,0.9997595144037796,5.493277242581118e-05,-0.02192966806655429,0.02192970457924467,-0.004220370156101834,0.999750607168014
1000,LCO,ApogeeBoss,R+2C4,2.0,4.0,-182.237900417552,39.455441696528,1.9852807156637988,186.46014112422452,167.78371756987792,-3.980915027880547e-05,-0.9999898532176065,-0.004504650603687878,0.9997835430730877,5.392100908172167e-05,-0.02080538614753417,0.02080541793511443,-0.004504503785605147,0.9997733963404861
1001,APO,ApogeeBoss,R+2C4,2.0,4.0,-182.04668545124,39.41404246335,1.8567516797328,186.26449588444243,167.78371763319106,-3.981188963640613e-05,-0.9999911057215758,-0.004217450978199295,0.99981025646183,4.234969987429713e-05,-0.019479457903967698,0.01947946325602871,-0.004217426258156884,0.9998013621850163
1002,LCO,Boss,R+2C5,2.0,5.0,-159.467019196134,39.457673421554,1.5408983345801994,164.27610356695882,166.10217495659674,-4.199217599327349e-05,-0.9999898462570914,-0.004506175692960605,0.9998341549466372,4.007969382906541e-05,-0.018211562145027293,0.01821155783564942,-0.004506193109135051,0.9998240012046431
1003,APO,Boss,R+2C5,2.0,5.0,-159.298637786644,39.416009824414,1.4411358566608,164.10264419307418,166.10217502243827,-4.199239405931144e-05,-0.9999910996625326,-0.0042188662407707635,0.9998546244206546,2.99489408839281e-05,-0.01705078085286778,0.01705075544573975,-0.004218968923755424,0.9998457241194513
1004,LCO,ApogeeBoss,R+2C6,2.0,6.0,-136.692456150482,39.459580952918,1.155680017616799,142.27398250358826,163.89793740768638,-4.417562169734723e-05,-0.9999898410413496,-0.004507312127066148,0.9998780890428985,2.6208553870634223e-05,-0.01561430001739302,0.015614259522497483,-0.004507452407741419,0.9998679301649573
1005,APO,ApogeeBoss,R+2C6,2.0,6.0,-136.547341342414,39.417689885061996,1.0808408707752006,142.12294221397417,163.89793747410394,-4.4173241896567825e-05,-0.9999910951289311,-0.0042199184311830906,0.9998931373665954,1.7522388215337948e-05,-0.014618944563591309,0.014618888326823794,-0.0042201132457612605,0.9998842326731036
1006,LCO,Boss,R+2C7,2.0,7.0,-113.91424803287201,39.46090113646,0.8296501372674001,120.5554587042667,160.8934628753344,-3.93135204573668e-05,-0.9999898439644697,-0.0045067085952828975,0.999915363918506,1.9323065920081152e-05,-0.013010173955057354,0.013010128906695678,-0.0045068386408668925,0.9999052079828848
1007,APO,Boss,R+2C7,2.0,7.0,-113.79280809719,39.418833133474,0.7759113333152009,120.4269387647489,160.89346293701988,-3.9315940558598595e-05,-0.999991097758121,-0.004219343404475168,0.9999258119916324,1.2081798349151316e-05,-0.012180737535328527,0.012180680076712901,-0.00421950927694427,0.9999169099351858
1008,LCO,ApogeeBoss,R+2C8,2.0,8.0,-91.133512734134,39.461893653144,0.5628937612308,99.31041332083262,156.58681522340714,-4.149628242348683e-05,-0.9999898504032343,-0.004505260100765124,0.9999458668604518,5.383097195865586e-06,-0.010404966108633389,0.010404884754676042,-0.0045054479843036396,0.9999357175897372
1009,APO,ApogeeBoss,R+2C8,2.0,8.0,-91.03604578149401,39.419689220408,0.5264326922176004,99.20420116992942,156.5868152681202,-4.149616503384003e-05,-0.9999911034243455,-0.004217979401104711,0.9999525498366153,-4.044820640174932e-07,-0.009741564303930816,0.009741475931269979,-0.004218183494853019,0.9999436536998894
1010,LCO,Fiducial,R+2C9,2.0,9.0,-68.35081628031399,39.462405071476,0.35543036348379964,78.92474580390166,149.99997303356608,-4.3678932673788926e-05,-0.9999898632867831,-0.004502378908059012,0.9999695887678502,-8.564485225774113e-06,-0.007798811839388524,0.007798694224511837,-0.004502582628946081,0.9999594527369908
1011,APO,Fiducial,R+2C9,2.0,9.0,-68.277561648312,39.420111450195996,0.3324083843564001,78.84015862100304,149.99997302966665,-4.367633988131512e-05,-0.9999911147288483,-0.004215276471716403,0.9999733432976853,-1.2897268507775071e-05,-0.007301542830841902,0.007301423589101532,-0.0042154830110126594,0.9999644588266908
1012,LCO,ApogeeBoss,R+2C10,2.0,10.0,-45.567241124161995,39.462524034154,0.2071925453041992,60.27988277040444,139.10650789234762,-3.88162831295128e-05,-0.99998987851491,-0.004499040012247963,0.9999865040424724,-1.544190041236906e-05,-0.005195333912471943,0.00519521185424939,-0.0044991809569471415,0.9999763832933787
1013,APO,ApogeeBoss,R+2C10,2.0,10.0,-45.518345877528,39.420179551406,0.19377181524960108,60.215200467086035,139.10650775675788,-3.8818673014559325e-05,-0.9999911281172745,-0.004212146703430578,0.9999881702525,-1.83302683790674e-05,-0.004864053768045816,0.00486393340495169,-0.00421228569091139,0.9999792991862834
1014,LCO,Fiducial,R+2C11,2.0,11.0,-22.7828358673842,39.460392964502,0.11810767379179946,45.56512068537827,120.00040005608595,3.377742101728585e-06,-0.9999899446723874,-0.004484477974786155,0.9999966482736837,1.498845110170285e-05,-0.002589057114949657,0.0025890982965110004,-0.004484454198876091,0.999986593030401
1015,APO,Fiducial,R+2C11,2.0,11.0,-22.757883986985803,39.4184988616,0.11077039054919967,45.516363387984605,119.99956727443498,-4.0994124874552573e-05,-0.999991185828108,-0.004198402741047949,0.9999970612693533,-3.0816718226984666e-05,-0.002424149951414148,0.00242399920354551,-0.00419848977897897,0.9999882483866683
1016,LCO,Boss,R+2C12,2.0,12.0,-2.36634393005604e-05,39.46054152834,0.08860566472379894,39.46054152834709,90.0000343587581,8.242144492882501e-06,-0.9999899452369878,-0.004484345770918049,0.9999999999660335,8.242075515209625e-06,3.386213211705515e-08,3.098524838875859e-09,-0.004484345771044828,0.9999899452709541
1017,APO,Boss,R+2C12,2.0,12.0,-2.3633791075351e-05,39.41827112773999,0.08286556231020015,39.418271127747076,90.00003435250821,8.239772404152806e-06,-0.9999911866888913,-0.004198389768612264,0.9999999999660533,8.239711964028262e-06,3.16928625377064e-08,2.9009391874393938e-09,-0.004198389768730885,0.999991186722838
1018,LCO,Fiducial,R+2C13,2.0,13.0,22.782284816848,39.460711113726,0.11810767379179946,45.565120685420354,60.00040005616785,5.340536832957226e-05,-0.9999899439212133,-0.004484328747461976,0.9999966468434458,4.179426730769962e-05,0.0025893155666449354,-0.0025891021090492265,-0.004484451994157204,0.999986593030417
1019,APO,Fiducial,R+2C13,2.0,13.0,22.758479399714197,39.418155100032,0.11077039054919967,45.51636338809807,59.999567274497785,6.057524519946085e-06,-0.9999911862944828,-0.0041984874252125794,0.9999970620912682,-4.119676840551636e-06,0.0024240032715853012,-0.0024239992035457033,-0.0041984897738989654,0.9999882483866895
1020,LCO,ApogeeBoss,R+2C14,2.0,14.0,45.567217498352,39.462494836092,0.2071891121894005,60.27984579634145,40.893485829742986,5.34052940054583e-05,-0.9999898781943974,-0.004498961727859798,0.9999865033850761,3.003098671922641e-05,0.005195396599755612,-0.0051952089047013015,-0.004499178468788685,0.9999763833198974
1021,APO,ApogeeBoss,R+2C14,2.0,14.0,45.518322278896,39.420150373918,0.19376844195180087,60.2151635270365,40.893485956458015,5.340541039333623e-05,-0.999991127753274,-0.004212073432100861,0.9999881695932843,3.291707180694439e-05,0.0048641124513420005,-0.004863930646612609,-0.004212283371480705,0.9999792992094703
1022,LCO,Fiducial,R+2C15,2.0,15.0,68.35085342629,39.462340732514,0.35543036348379964,78.92474580377953,29.99997303369865,5.340460265697618e-05,-0.9999898631860374,-0.0045022964272055585,0.9999695882658622,1.8290386857403428e-05,0.007798859459157678,-0.007798698054826821,-0.0045025759995542,0.9999594527369686
1023,APO,Fiducial,R+2C15,2.0,15.0,68.277598759998,39.420047170924,0.3324083843564001,78.84015862102989,29.999973029760856,5.340479989096089e-05,-0.9999911145822188,-0.004215199228852673,0.9999733427992603,2.2625931621686202e-05,0.007301587426043438,-0.00730142717557917,-0.004215476803256047,0.9999644588266731
1024,LCO,ApogeeBoss,R+2C16,2.0,16.0,91.133522633022,39.461845080216,0.5628912765520004,99.31040310379623,23.413156791141116,5.340339182044486e-05,-0.9999898504182124,-0.004505131367549473,0.9999458662879478,6.5245829985845964e-06,0.01040502047453311,-0.010404885473823275,-0.004505443151450567,0.9999357176040297
